user_id,movie_id,rating,timestamp,implicit_score,final_score
125,41,2,892838510,0.0,2.0
98,322,3,880498586,0.0,3.0
90,18,3,891383687,0.0,3.0
426,657,5,879442160,0.0,5.0
535,662,3,879618414,-2.0,2.4
234,546,1,891227851,0.0,1.0
246,1411,2,884924026,0.0,2.0
457,64,5,882396868,0.0,5.0
521,153,4,884478086,2.0,4.6
503,153,2,880472250,3.0,2.9
220,294,4,881197663,0.0,4.0
442,403,4,883390466,0.0,4.0
445,1528,2,891200355,0.0,2.0
425,562,1,878738385,0.0,1.0
435,255,3,884134290,0.0,3.0
56,376,3,892911420,0.0,3.0
425,597,1,878739095,-3.0,0.10000000000000009
499,427,5,885599474,0.0,5.0
393,56,2,887746015,0.0,2.0
189,24,4,893264248,0.0,4.0
532,412,2,874795951,0.0,2.0
269,274,1,891450901,0.0,1.0
354,604,4,891217755,0.0,4.0
75,408,4,884050046,0.0,4.0
194,414,3,879522240,0.0,3.0
117,546,3,881009758,0.0,3.0
406,411,4,879540199,0.0,4.0
445,881,1,891199510,0.0,1.0
154,482,4,879138831,0.0,4.0
142,463,3,888640489,0.0,3.0
450,99,4,882376803,-2.0,3.4
467,248,3,879532651,0.0,3.0
185,276,4,883524475,3.0,4.9
8,684,4,879362356,0.0,4.0
380,512,3,885479355,0.0,3.0
469,923,5,879523891,0.0,5.0
299,275,4,877877535,0.0,4.0
301,28,4,882076264,0.0,4.0
542,206,2,886532602,0.0,2.0
358,213,5,891269827,0.0,5.0
500,319,4,883864793,0.0,4.0
94,392,3,891722646,0.0,3.0
291,79,5,874834799,0.0,5.0
530,535,4,886198575,0.0,4.0
185,111,4,883524529,2.0,4.6
101,255,4,877137015,0.0,4.0
99,358,2,885678520,0.0,2.0
376,181,4,879454598,0.0,4.0
255,281,1,883216902,0.0,1.0
296,199,5,884197193,0.0,5.0
320,568,4,884749327,2.0,4.6
498,11,3,881956576,0.0,3.0
450,607,5,887135753,3.0,5.9
416,473,2,876697387,0.0,2.0
521,100,3,884475872,0.0,3.0
532,692,5,893119336,0.0,5.0
21,261,1,874951006,0.0,1.0
130,79,5,875217392,3.0,5.9
217,79,5,889069741,3.0,5.9
496,1401,3,876065499,0.0,3.0
535,285,4,879619144,0.0,4.0
67,24,4,875379729,0.0,4.0
141,1283,3,884585168,0.0,3.0
125,109,3,892838288,0.0,3.0
59,149,4,888203313,0.0,4.0
355,286,5,879485423,0.0,5.0
454,215,4,881959917,0.0,4.0
537,312,3,886029211,0.0,3.0
501,127,5,883347773,0.0,5.0
308,512,5,887736584,0.0,5.0
9,690,1,886959344,0.0,1.0
194,230,1,879535548,0.0,1.0
87,781,5,879876524,-2.0,4.4
496,1444,1,876066465,0.0,1.0
249,228,4,879572496,2.0,4.6
144,476,2,888104625,0.0,2.0
524,928,4,884323551,0.0,4.0
466,550,3,890284903,0.0,3.0
250,475,4,878089436,0.0,4.0
436,1178,3,887771825,0.0,3.0
164,370,5,889402443,0.0,5.0
407,229,3,876338691,0.0,3.0
178,298,2,882823905,3.0,2.9
144,258,4,888103371,0.0,4.0
416,12,5,893212572,-2.0,4.4
268,249,4,875742437,0.0,4.0
399,747,5,882345053,0.0,5.0
203,276,4,880434810,3.0,4.9
487,194,5,883446322,0.0,5.0
514,150,3,886189467,0.0,3.0
339,203,4,891032466,0.0,4.0
269,81,3,891448323,0.0,3.0
279,139,3,890780864,0.0,3.0
339,208,4,891032827,0.0,4.0
195,152,3,890589490,0.0,3.0
389,435,4,880087073,0.0,4.0
363,849,2,891498365,0.0,2.0
268,1037,2,875745255,-3.0,1.1
94,125,1,891721851,0.0,1.0
360,205,5,880356240,0.0,5.0
13,419,3,882398814,0.0,3.0
95,649,4,880571678,0.0,4.0
7,56,5,891351432,0.0,5.0
58,732,3,884305321,0.0,3.0
398,715,2,875736732,0.0,2.0
472,374,2,875982922,0.0,2.0
405,1558,1,885549506,0.0,1.0
401,724,4,891033319,0.0,4.0
312,671,5,891699182,0.0,5.0
178,92,3,882827803,0.0,3.0
234,610,4,892079769,0.0,4.0
343,302,4,876402390,0.0,4.0
308,71,4,887739257,0.0,4.0
433,294,3,880585271,0.0,3.0
339,735,4,891034717,0.0,4.0
405,73,5,885547313,0.0,5.0
495,163,5,888633277,0.0,5.0
346,293,3,875000499,0.0,3.0
393,274,4,887744549,3.0,4.9
65,778,4,879216949,0.0,4.0
537,206,1,886031720,0.0,1.0
60,736,5,883327923,0.0,5.0
392,488,4,891038978,0.0,4.0
390,742,4,879694198,0.0,4.0
497,174,4,879310705,0.0,4.0
406,4,2,880131792,-3.0,1.1
332,370,2,887938849,0.0,2.0
21,748,1,874950889,0.0,1.0
83,1047,2,891182319,0.0,2.0
498,302,3,881953659,0.0,3.0
380,61,4,885478193,0.0,4.0
130,407,2,876251388,0.0,2.0
254,210,5,886472172,0.0,5.0
429,1033,1,882387350,0.0,1.0
255,447,3,883216599,2.0,3.6
526,269,5,885681886,0.0,5.0
62,729,3,879375414,0.0,3.0
158,129,5,880132383,0.0,5.0
293,252,2,888905086,0.0,2.0
525,829,2,881086393,0.0,2.0
57,249,5,883697704,0.0,5.0
405,39,1,885546155,0.0,1.0
234,140,2,892334766,0.0,2.0
514,558,4,875318114,0.0,4.0
512,318,5,888579569,0.0,5.0
95,282,4,880573506,0.0,4.0
458,293,5,886396767,0.0,5.0
455,25,3,879109110,-3.0,2.1
58,512,3,890770101,3.0,3.9
541,654,3,883875215,0.0,3.0
194,182,3,879521475,0.0,3.0
458,317,5,886397155,0.0,5.0
445,959,5,891200869,0.0,5.0
276,99,4,874792907,2.0,4.6
215,288,2,891434563,0.0,2.0
441,15,3,891035699,-2.0,2.4
207,237,4,877878342,0.0,4.0
495,616,4,888635050,0.0,4.0
250,270,4,883263374,0.0,4.0
512,11,5,888579520,0.0,5.0
5,50,4,875635758,0.0,4.0
405,517,3,885547177,0.0,3.0
115,96,3,881172117,0.0,3.0
279,455,5,877236424,0.0,5.0
236,56,5,890116254,0.0,5.0
252,276,5,891456877,0.0,5.0
322,23,5,887314417,0.0,5.0
478,350,1,889387418,0.0,1.0
24,176,5,875323595,0.0,5.0
36,289,2,882157356,3.0,2.9
242,331,5,879741340,3.0,5.9
344,487,5,884900791,0.0,5.0
523,242,5,883699464,0.0,5.0
95,356,4,880571117,0.0,4.0
489,682,4,891366606,0.0,4.0
311,12,4,884364436,0.0,4.0
135,234,4,879857797,0.0,4.0
373,186,5,877099178,0.0,5.0
318,376,3,884498314,0.0,3.0
82,28,3,878769815,0.0,3.0
339,29,3,891035759,0.0,3.0
442,156,4,883391221,0.0,4.0
417,1210,2,879649044,0.0,2.0
295,738,4,879518546,0.0,4.0
452,204,3,875275815,0.0,3.0
524,127,5,884634533,0.0,5.0
459,597,3,879563270,-2.0,2.4
537,570,2,886031831,0.0,2.0
521,230,3,885254250,0.0,3.0
354,14,4,891216575,0.0,4.0
195,500,4,876617344,0.0,4.0
49,13,3,888068816,0.0,3.0
222,845,3,877563530,0.0,3.0
255,982,2,883217030,-2.0,1.4
399,214,4,882344722,0.0,4.0
325,961,4,891479312,0.0,4.0
386,117,5,877655028,0.0,5.0
474,1123,4,887923924,0.0,4.0
178,249,3,884836855,0.0,3.0
457,96,5,882553113,2.0,5.6
95,63,3,880572218,-3.0,2.1
378,277,4,880044609,0.0,4.0
412,56,5,879717071,0.0,5.0
436,172,3,887768945,0.0,3.0
222,132,2,878181829,0.0,2.0
505,271,4,888631208,0.0,4.0
351,343,3,883356591,0.0,3.0
472,97,3,875981281,3.0,3.9
318,628,4,884494757,0.0,4.0
542,396,4,886533112,3.0,4.9
60,153,3,883326733,0.0,3.0
387,156,5,886484336,0.0,5.0
405,1575,1,885549407,0.0,1.0
399,975,2,882344974,0.0,2.0
518,763,1,876823994,0.0,1.0
393,423,3,887746849,0.0,3.0
92,504,3,875653050,0.0,3.0
487,294,4,883440572,-2.0,3.4
297,298,5,874954814,0.0,5.0
164,866,5,889402121,3.0,5.9
363,298,5,891499411,0.0,5.0
184,25,4,889908068,0.0,4.0
30,304,4,875988548,3.0,4.9
112,323,3,884992651,3.0,3.9
537,475,4,886029727,3.0,4.9
187,214,4,879465632,-2.0,3.4
447,85,4,878856526,2.0,4.6
311,8,4,884364465,0.0,4.0
378,631,4,880045652,0.0,4.0
537,134,5,886030862,0.0,5.0
36,333,4,882157227,0.0,4.0
527,1109,3,879455792,0.0,3.0
141,279,1,884584817,0.0,1.0
430,117,3,877225484,0.0,3.0
197,39,2,891409982,0.0,2.0
442,628,4,883391221,-2.0,3.4
532,1119,5,893119415,0.0,5.0
494,107,4,879541405,-3.0,3.1
498,228,2,881961627,0.0,2.0
154,191,4,879138832,0.0,4.0
269,1011,4,891446246,0.0,4.0
325,23,5,891478276,0.0,5.0
532,345,4,884594358,0.0,4.0
276,603,5,874795613,0.0,5.0
271,570,3,885849742,0.0,3.0
295,527,4,879517964,0.0,4.0
545,554,3,879899497,0.0,3.0
308,357,4,887738151,3.0,4.9
399,432,3,882348283,0.0,3.0
181,1132,1,878963342,0.0,1.0
363,571,1,891498964,0.0,1.0
309,334,4,877370356,0.0,4.0
119,11,5,874781198,0.0,5.0
506,463,3,874873157,0.0,3.0
128,245,2,879966524,0.0,2.0
463,221,5,877385180,0.0,5.0
537,1085,4,886030416,0.0,4.0
382,504,3,875946907,0.0,3.0
497,1016,4,879310604,0.0,4.0
253,685,2,891628884,0.0,2.0
233,197,5,877663303,-3.0,4.1
402,529,4,876266775,0.0,4.0
479,144,4,879461741,0.0,4.0
459,1040,2,879563701,0.0,2.0
532,96,5,892867296,0.0,5.0
361,150,2,879440345,0.0,2.0
405,1159,1,885549407,0.0,1.0
44,71,3,878347633,0.0,3.0
455,245,3,878585344,0.0,3.0
391,294,2,877398619,3.0,2.9
535,8,4,879618288,3.0,4.9
429,602,5,882386628,0.0,5.0
450,127,5,882373155,2.0,5.6
416,588,5,893213644,0.0,5.0
312,684,5,891698664,3.0,5.9
223,682,4,891548828,0.0,4.0
463,14,1,890453075,0.0,1.0
361,504,4,879441215,0.0,4.0
109,71,4,880578066,0.0,4.0
174,111,5,886433898,0.0,5.0
299,432,3,877880612,0.0,3.0
447,447,3,878855724,0.0,3.0
293,1248,2,888907527,0.0,2.0
41,175,5,890687526,0.0,5.0
62,238,5,879373568,0.0,5.0
506,176,5,874873892,-2.0,4.4
52,237,4,882922227,0.0,4.0
59,1119,4,888206094,0.0,4.0
207,5,3,880839802,0.0,3.0
521,288,3,884475470,-2.0,2.4
72,664,3,880037020,0.0,3.0
237,9,4,879376730,0.0,4.0
292,298,4,881103977,0.0,4.0
379,398,1,880525638,0.0,1.0
151,31,3,879524713,0.0,3.0
276,100,5,874786605,0.0,5.0
393,473,3,887745135,0.0,3.0
514,4,4,875463440,0.0,4.0
293,546,1,888904927,2.0,1.6
94,83,4,885873653,0.0,4.0
254,449,5,886475446,0.0,5.0
58,175,5,884663324,0.0,5.0
436,821,4,887769733,0.0,4.0
486,220,3,879875441,3.0,3.9
62,174,4,879374916,0.0,4.0
206,691,1,888180081,0.0,1.0
301,373,4,882079334,2.0,4.6
494,194,4,879541298,0.0,4.0
308,198,3,887739172,0.0,3.0
193,541,1,889125976,0.0,1.0
545,132,4,884134519,0.0,4.0
44,231,2,878347915,3.0,2.9
474,618,4,887927457,0.0,4.0
356,316,4,891406372,3.0,4.9
457,232,4,882397666,0.0,4.0
144,333,3,888103371,0.0,3.0
429,223,4,882385034,0.0,4.0
506,97,4,874873374,0.0,4.0
399,1090,2,882345212,0.0,2.0
537,143,1,886031438,0.0,1.0
233,8,3,877663612,3.0,3.9
389,173,3,880087003,0.0,3.0
506,402,4,877539905,0.0,4.0
516,191,4,891290685,0.0,4.0
504,234,3,887838740,0.0,3.0
303,1510,3,879485659,0.0,3.0
289,222,2,876789463,0.0,2.0
450,428,4,887660722,0.0,4.0
500,216,4,883873556,0.0,4.0
405,1274,1,885548137,3.0,1.9
344,202,4,884901180,0.0,4.0
152,785,5,886535773,0.0,5.0
479,54,3,879462121,0.0,3.0
326,72,2,879877264,3.0,2.9
353,326,2,891402444,0.0,2.0
359,472,4,886453402,0.0,4.0
151,561,3,879543342,0.0,3.0
234,1044,2,892336194,0.0,2.0
308,448,3,887740866,0.0,3.0
532,338,3,879931705,0.0,3.0
504,133,5,887832593,0.0,5.0
344,647,4,884814401,0.0,4.0
259,15,3,881378653,-3.0,2.1
482,257,4,887644063,0.0,4.0
405,720,1,885546487,0.0,1.0
453,416,2,888206132,0.0,2.0
495,566,4,888635144,0.0,4.0
201,438,1,884114813,0.0,1.0
527,207,4,879455873,0.0,4.0
454,837,2,888267315,0.0,2.0
60,229,4,883327472,0.0,4.0
95,779,3,880572288,0.0,3.0
368,217,5,889783562,3.0,5.9
15,930,2,879456381,-3.0,1.1
393,138,3,889731793,0.0,3.0
389,69,5,880087345,0.0,5.0
244,458,3,880604405,0.0,3.0
279,190,3,875307407,0.0,3.0
274,100,5,878945404,0.0,5.0
505,651,3,889333598,3.0,3.9
339,151,4,891033676,0.0,4.0
254,227,4,886474806,0.0,4.0
279,150,3,886019867,2.0,3.6
474,42,4,887923923,0.0,4.0
345,382,4,884992725,0.0,4.0
539,382,5,879787825,0.0,5.0
531,905,4,887049166,0.0,4.0
380,435,3,885479124,0.0,3.0
378,469,5,880046069,0.0,5.0
151,517,2,879542588,-2.0,1.4
435,21,4,884134134,0.0,4.0
290,484,3,880474174,0.0,3.0
534,926,4,877807780,0.0,4.0
128,82,5,879968185,0.0,5.0
347,470,5,881654301,3.0,5.9
536,2,4,882360227,0.0,4.0
186,121,2,879023074,0.0,2.0
43,778,5,883955363,0.0,5.0
493,527,5,884132037,0.0,5.0
410,886,2,888627018,2.0,2.6
399,384,2,882345698,0.0,2.0
399,234,3,882343294,0.0,3.0
311,191,4,884364764,0.0,4.0
545,222,4,879899157,0.0,4.0
207,696,3,877751310,0.0,3.0
18,588,4,880131201,0.0,4.0
399,195,2,882342669,3.0,2.9
293,460,3,888905005,0.0,3.0
481,524,5,885829045,0.0,5.0
401,1011,3,891032367,0.0,3.0
450,378,5,882373995,0.0,5.0
474,1172,4,887924469,0.0,4.0
533,274,4,885305541,0.0,4.0
45,596,3,881014015,0.0,3.0
454,96,4,888266600,0.0,4.0
300,876,5,875650105,0.0,5.0
197,435,5,891409935,2.0,5.6
456,523,4,881373353,0.0,4.0
521,72,3,885254323,0.0,3.0
249,789,5,879572911,0.0,5.0
130,237,5,874953621,0.0,5.0
532,301,4,874999563,0.0,4.0
493,1278,5,884130215,0.0,5.0
465,64,5,883530088,0.0,5.0
84,543,5,883453713,3.0,5.9
416,354,4,893214333,0.0,4.0
287,4,4,875336652,3.0,4.9
90,285,5,891383687,0.0,5.0
295,421,4,879517802,0.0,4.0
276,916,4,892436298,0.0,4.0
151,1070,4,879524174,0.0,4.0
246,993,3,884920770,0.0,3.0
6,510,4,883600785,0.0,4.0
466,269,2,890282759,0.0,2.0
347,17,4,881654635,0.0,4.0
59,673,5,888204802,0.0,5.0
399,412,2,882352468,0.0,2.0
187,65,5,879465507,0.0,5.0
336,90,5,877757062,0.0,5.0
458,307,4,889323481,0.0,4.0
284,539,2,885329821,0.0,2.0
458,1048,4,886395119,0.0,4.0
132,523,4,891278996,0.0,4.0
301,133,4,882077142,0.0,4.0
198,208,3,884208571,0.0,3.0
314,161,5,877888168,-2.0,4.4
233,91,3,876812281,0.0,3.0
435,351,2,887509368,-2.0,1.4
190,823,2,891626040,0.0,2.0
151,566,3,879528890,-3.0,2.1
152,354,3,890322242,0.0,3.0
18,435,4,880130890,-2.0,3.4
271,135,4,885848373,0.0,4.0
407,290,3,875042865,0.0,3.0
291,1077,4,874834963,3.0,4.9
363,271,4,891493840,0.0,4.0
479,255,2,879460192,0.0,2.0
240,873,2,885775857,0.0,2.0
5,408,5,878844495,0.0,5.0
514,1,5,875309276,0.0,5.0
532,235,3,887041328,0.0,3.0
498,1103,4,881957847,0.0,4.0
13,79,3,882139746,-2.0,2.4
437,1075,4,881002374,2.0,4.6
38,1035,5,892431907,0.0,5.0
69,245,1,882027284,0.0,1.0
442,12,4,883390912,-2.0,3.4
371,197,4,877487364,0.0,4.0
211,457,4,879437184,3.0,4.9
13,674,3,882396955,0.0,3.0
104,316,4,888442461,0.0,4.0
290,167,2,880475807,2.0,2.6
270,7,4,876954004,0.0,4.0
534,117,5,877807973,0.0,5.0
221,402,2,875393426,0.0,2.0
457,134,5,882396832,0.0,5.0
404,300,4,883790749,0.0,4.0
474,591,3,887915366,-3.0,2.1
44,69,4,878347711,3.0,4.9
201,1224,2,884140891,0.0,2.0
514,11,4,875318082,0.0,4.0
542,648,4,886532950,2.0,4.6
486,1589,3,879874515,0.0,3.0
405,588,2,885548785,0.0,2.0
293,133,3,888906045,2.0,3.6
81,150,3,876533619,2.0,3.6
193,1,4,890859954,3.0,4.9
244,1132,4,880605132,0.0,4.0
187,197,4,879465597,0.0,4.0
94,750,4,891725501,0.0,4.0
312,486,5,891699655,0.0,5.0
206,1022,1,888179980,0.0,1.0
533,475,1,879192500,-2.0,0.4
299,514,5,877881229,3.0,5.9
308,1456,4,887739056,0.0,4.0
547,328,4,891282757,0.0,4.0
201,129,4,884114471,-2.0,3.4
392,270,4,891037437,0.0,4.0
219,71,1,889452455,0.0,1.0
496,746,3,876066633,0.0,3.0
321,499,3,879440393,0.0,3.0
337,125,4,875185574,0.0,4.0
543,210,3,875721967,0.0,3.0
303,328,3,879466166,0.0,3.0
416,326,5,893214041,0.0,5.0
367,145,3,876690077,0.0,3.0
239,427,5,889180888,0.0,5.0
6,493,5,883601713,0.0,5.0
178,729,4,882827020,0.0,4.0
201,1070,5,884111677,0.0,5.0
269,1188,1,891451857,0.0,1.0
82,283,2,884714164,-2.0,1.4
313,655,4,891014474,0.0,4.0
533,122,1,879366118,0.0,1.0
500,421,4,883875303,0.0,4.0
497,268,4,878759399,0.0,4.0
178,876,2,886678484,0.0,2.0
406,168,3,879445642,3.0,3.9
374,963,5,883629108,0.0,5.0
108,127,4,879879720,0.0,4.0
293,651,3,888905865,0.0,3.0
10,274,4,877889333,0.0,4.0
228,938,1,889387173,0.0,1.0
393,95,4,889555295,0.0,4.0
32,1023,3,883717913,0.0,3.0
198,298,1,884204993,0.0,1.0
406,468,1,879446361,0.0,1.0
72,9,5,880035636,0.0,5.0
15,866,4,879456288,0.0,4.0
429,428,4,882386942,0.0,4.0
437,674,3,880143714,0.0,3.0
246,254,1,884924710,0.0,1.0
398,85,4,875718731,0.0,4.0
7,62,3,891354499,0.0,3.0
256,794,4,882165135,0.0,4.0
458,237,4,886394623,0.0,4.0
290,629,3,880474716,0.0,3.0
378,217,3,880332683,-3.0,2.1
12,242,5,879960826,-3.0,4.1
279,529,3,875308843,-3.0,2.1
339,195,3,891032576,0.0,3.0
334,425,4,891548835,0.0,4.0
59,135,5,888204758,0.0,5.0
487,227,3,883531279,-3.0,2.1
527,99,3,879456186,0.0,3.0
430,164,3,877226323,0.0,3.0
254,71,3,886472737,0.0,3.0
55,118,5,878176134,0.0,5.0
409,855,4,881108246,0.0,4.0
476,63,3,883365274,0.0,3.0
271,441,3,885849648,0.0,3.0
37,147,3,880915749,0.0,3.0
207,319,3,879664891,0.0,3.0
399,1393,3,882340421,0.0,3.0
456,449,3,881375226,0.0,3.0
58,189,3,884304790,3.0,3.9
217,56,5,889069709,3.0,5.9
425,325,3,878737684,0.0,3.0
416,156,5,893212895,-2.0,4.4
423,696,3,891395759,3.0,3.9
271,651,4,885848584,0.0,4.0
455,97,5,879112436,3.0,5.9
73,64,5,888625042,0.0,5.0
266,275,5,892257831,0.0,5.0
421,176,5,892241422,0.0,5.0
435,111,3,884132777,2.0,3.6
371,22,5,877487134,3.0,5.9
243,1148,3,879988723,0.0,3.0
21,406,1,874951293,0.0,1.0
520,269,5,885168591,2.0,5.6
213,942,4,878955533,0.0,4.0
346,156,4,874948139,0.0,4.0
416,916,3,893141069,0.0,3.0
402,696,4,876267014,0.0,4.0
246,81,5,884921638,0.0,5.0
184,483,5,889908630,0.0,5.0
537,844,4,886029692,0.0,4.0
244,162,4,880606993,0.0,4.0
416,627,5,893213918,0.0,5.0
405,51,1,885546577,0.0,1.0
533,303,4,893160944,0.0,4.0
405,1425,1,885547557,0.0,1.0
62,472,2,879373152,2.0,2.6
474,183,5,887924619,0.0,5.0
454,133,4,881959652,-2.0,3.4
508,239,2,883777257,0.0,2.0
460,146,4,882912370,0.0,4.0
533,847,3,880402996,2.0,3.6
24,729,5,875323475,0.0,5.0
81,121,4,876533586,0.0,4.0
263,58,4,891299264,0.0,4.0
541,28,4,883864739,0.0,4.0
98,88,3,880499087,0.0,3.0
533,218,2,879191652,0.0,2.0
347,31,5,881654321,0.0,5.0
416,87,5,893212484,0.0,5.0
324,150,4,880575412,0.0,4.0
233,204,5,880923202,0.0,5.0
542,318,4,886532602,-2.0,3.4
227,1007,4,879035158,0.0,4.0
399,143,5,882344638,0.0,5.0
130,313,5,884623736,0.0,5.0
234,195,2,892078936,3.0,2.9
280,771,3,891702122,3.0,3.9
253,15,4,891628019,0.0,4.0
457,717,3,882395894,-3.0,2.1
401,316,5,891031756,0.0,5.0
393,622,4,889555074,0.0,4.0
479,523,4,879460894,0.0,4.0
184,285,5,889907771,0.0,5.0
311,31,4,884364570,2.0,4.6
136,318,5,882848820,0.0,5.0
488,243,3,891293400,0.0,3.0
59,741,4,888203175,0.0,4.0
334,423,5,891545821,3.0,5.9
426,435,3,879444604,0.0,3.0
479,50,4,879460160,-3.0,3.1
178,654,3,882827506,0.0,3.0
18,213,5,880131201,0.0,5.0
495,581,5,888635655,3.0,5.9
222,396,1,878183381,0.0,1.0
416,720,4,886318128,0.0,4.0
428,323,3,885943869,0.0,3.0
234,133,3,892334680,3.0,3.9
221,732,4,875246330,0.0,4.0
527,210,4,879455924,0.0,4.0
401,197,4,891033417,0.0,4.0
442,1098,4,883388237,0.0,4.0
330,660,5,876546752,0.0,5.0
504,25,4,887831419,0.0,4.0
57,318,5,883698580,0.0,5.0
151,154,4,879524642,0.0,4.0
409,318,4,881107943,0.0,4.0
176,325,3,886047375,0.0,3.0
449,127,5,879958572,0.0,5.0
455,428,4,879111268,-2.0,3.4
264,123,4,886122952,0.0,4.0
456,286,3,887165765,0.0,3.0
23,418,4,874786037,0.0,4.0
416,985,3,876697165,3.0,3.9
416,812,4,893212623,0.0,4.0
548,273,5,891044411,0.0,5.0
535,182,3,879617574,0.0,3.0
307,419,4,877122115,0.0,4.0
435,470,2,884131661,0.0,2.0
268,1054,1,875744051,-3.0,0.10000000000000009
354,32,3,891217929,0.0,3.0
245,756,3,888513425,0.0,3.0
13,849,1,882397833,0.0,1.0
459,278,4,879563270,0.0,4.0
405,1074,3,885546636,3.0,3.9
217,373,2,889070307,0.0,2.0
480,510,4,891208460,0.0,4.0
474,237,4,887915366,0.0,4.0
548,690,3,891042475,3.0,3.9
178,280,4,882824592,0.0,4.0
537,318,4,886030707,0.0,4.0
416,98,5,893213644,0.0,5.0
347,763,5,881652837,0.0,5.0
532,938,3,892519553,3.0,3.9
486,1093,4,879874692,0.0,4.0
374,465,5,882158849,3.0,5.9
457,15,4,882393688,0.0,4.0
326,433,2,879875644,0.0,2.0
104,181,5,888465972,0.0,5.0
537,874,3,886029083,0.0,3.0
486,1079,2,879875347,3.0,2.9
201,546,2,884140891,0.0,2.0
305,317,4,886323713,0.0,4.0
268,72,3,875743831,0.0,3.0
454,685,3,888267198,3.0,3.9
320,1215,1,884749097,0.0,1.0
325,654,4,891478276,-2.0,3.4
279,124,3,878261977,2.0,3.6
318,763,3,884494897,0.0,3.0
230,82,5,880485311,-3.0,4.1
145,356,4,875272299,0.0,4.0
297,160,1,875238853,0.0,1.0
268,1231,2,875744228,0.0,2.0
121,313,5,891390013,0.0,5.0
342,286,4,874984002,0.0,4.0
507,682,5,889964620,0.0,5.0
117,173,5,881011697,0.0,5.0
450,294,4,882370316,0.0,4.0
233,129,3,876374463,-3.0,2.1
263,222,4,891299573,0.0,4.0
532,690,4,876696258,0.0,4.0
435,1204,3,884132100,0.0,3.0
292,209,5,881103874,0.0,5.0
178,265,5,882826394,0.0,5.0
307,135,4,877122208,3.0,4.9
69,273,3,882072803,0.0,3.0
334,488,5,891546231,0.0,5.0
546,413,4,885140808,0.0,4.0
269,931,1,891451754,-3.0,0.10000000000000009
398,491,5,875718954,3.0,5.9
508,502,4,883776778,3.0,4.9
468,182,5,875292320,0.0,5.0
263,498,5,891298046,0.0,5.0
472,743,4,883904504,0.0,4.0
13,339,3,882140718,0.0,3.0
381,102,2,892696130,-3.0,1.1
361,673,4,879441286,0.0,4.0
358,127,1,891269117,-3.0,0.10000000000000009
375,185,5,886621950,0.0,5.0
465,395,1,883532120,0.0,1.0
7,29,3,891353828,0.0,3.0
50,276,2,877052400,0.0,2.0
130,974,4,876250932,0.0,4.0
62,1134,2,879372936,0.0,2.0
214,475,5,892668153,0.0,5.0
32,271,3,883709953,0.0,3.0
70,393,4,884068497,3.0,4.9
533,161,4,879439465,0.0,4.0
144,288,2,888103509,0.0,2.0
36,875,3,882157470,0.0,3.0
151,131,5,879525075,0.0,5.0
401,272,3,891031508,0.0,3.0
238,845,3,883576424,0.0,3.0
429,448,3,882386006,0.0,3.0
137,476,1,881433524,0.0,1.0
180,684,5,877442058,0.0,5.0
487,95,4,883446872,3.0,4.9
466,357,4,890285706,0.0,4.0
8,435,5,879362233,0.0,5.0
486,285,5,879874482,0.0,5.0
524,527,5,884634785,0.0,5.0
201,505,3,884113772,0.0,3.0
425,1597,3,878738596,0.0,3.0
373,142,3,877111362,0.0,3.0
548,636,4,891044538,0.0,4.0
465,584,3,883531325,0.0,3.0
338,175,4,879438762,0.0,4.0
45,411,3,881015657,3.0,3.9
26,14,3,891371505,3.0,3.9
42,202,5,881107687,0.0,5.0
158,985,4,880134261,0.0,4.0
328,540,3,885048730,0.0,3.0
452,161,5,885816915,0.0,5.0
262,131,5,879961282,3.0,5.9
274,69,5,878946644,0.0,5.0
523,393,5,883702411,-2.0,4.4
409,89,5,881107539,0.0,5.0
416,70,5,893213019,0.0,5.0
59,462,5,888205787,0.0,5.0
445,748,1,891199458,0.0,1.0
352,385,4,884289760,0.0,4.0
504,420,3,887840560,0.0,3.0
59,403,5,888206605,0.0,5.0
435,402,3,884131996,-2.0,2.4
492,511,5,879969879,0.0,5.0
393,443,3,887745624,3.0,3.9
537,687,1,886029526,0.0,1.0
399,95,3,882343068,-2.0,2.4
450,469,4,882396153,0.0,4.0
463,150,2,889943683,0.0,2.0
327,919,5,887820828,0.0,5.0
264,873,3,886121517,0.0,3.0
495,501,3,888634536,0.0,3.0
374,1134,4,880392846,3.0,4.9
157,289,4,886889876,0.0,4.0
103,257,3,880415892,-2.0,2.4
223,926,4,891549792,-3.0,3.1
524,467,4,884635287,-2.0,3.4
406,174,4,879445809,0.0,4.0
468,98,5,875288196,-2.0,4.4
478,23,2,889388562,-3.0,1.1
188,157,3,875072674,0.0,3.0
393,364,2,889731139,0.0,2.0
399,38,2,882345164,0.0,2.0
109,373,5,880583241,-2.0,4.4
380,306,4,885477802,3.0,4.9
45,13,5,881012356,0.0,5.0
454,228,3,881959960,0.0,3.0
417,579,2,879649467,0.0,2.0
339,180,5,891032793,0.0,5.0
459,123,3,879563312,0.0,3.0
222,941,3,881059736,-2.0,2.4
307,529,4,877381142,0.0,4.0
292,180,5,881103652,0.0,5.0
432,844,4,889415947,-2.0,3.4
474,171,4,887926804,0.0,4.0
532,763,5,892866230,3.0,5.9
264,185,5,886122261,-3.0,4.1
141,298,5,884584790,0.0,5.0
435,80,2,884133610,0.0,2.0
404,332,4,883790749,0.0,4.0
533,82,4,879439204,0.0,4.0
